0,1,2,3
13.52,41.48,1014.46,67.12
25.34,69.48,1008.4,74.79
27.88,70.79,1005.06,72.5
24.2,50.78,1008.74,59.32
22.29,45.01,1012.4,51.58
25.93,66.56,1004.97,76.35
15.25,43.02,1012.04,41.43
12.14,45.0,1023.9,89.2
18.31,42.23,1012.88,79.32
11.6,40.96,1023.95,86.83
24.24,72.43,1008.02,86.4
17.99,43.72,1008.64,75.04
22.38,49.3,1003.56,83.83
30.52,71.77,1006.22,56.4
19.19,63.31,1016.88,66.58
16.27,58.2,1018.47,80.03
25.09,65.46,1015.29,40.13
23.14,63.94,1017.49,53.19
13.82,44.84,1023.72,95.24
19.69,56.65,1020.86,70.02
24.01,63.56,1014.19,64.31
13.24,39.16,1016.52,86.66
13.16,40.71,1021.99,77.91
21.89,45.38,1014.42,68.95
5.7,40.62,1016.07,84.94
25.21,60.37,1006.01,73.14
22.12,60.37,1008.75,92.13
29.23,72.99,1007.04,63.47
20.87,57.19,1006.5,77.0
17.83,43.72,1008.64,78.72
23.1,59.43,1007.36,85.96
23.54,70.32,1010.89,80.76
11.29,35.76,1019.32,58.91
27.57,60.07,1016.52,54.75
32.07,67.83,1007.91,41.61
29.91,74.33,1013.22,39.76
11.49,35.76,1019.08,60.04
23.07,65.27,1013.24,58.38
25.79,59.43,1008.61,64.3
27.3,56.85,1011.66,36.09
13.64,44.88,1019.85,56.86
26.36,54.5,1015.35,66.87
23.2,49.3,1003.4,79.77
23.97,63.86,1018.09,57.62
30.22,68.3,1014.91,34.9
23.6,60.08,1017.51,63.02
10.33,40.0,1021.35,90.84
15.34,41.96,1012.08,100.12
24.37,68.14,1005.22,59.27
20.62,68.12,1012.33,79.88
15.45,61.27,1019.87,79.21
22.83,59.43,1005.51,83.93
13.52,39.39,1012.91,84.03
20.25,58.33,1013.25,68.92
9.82,36.18,1019.18,65.8
9.44,41.79,1020.16,72.26
22.93,62.26,1011.25,83.66
29.89,71.29,1009.0,55.72
20.19,58.86,1014.3,71.64
2.34,39.42,1028.47,69.68
21.85,69.94,1010.89,79.4
15.87,41.16,1005.85,78.29
21.9,66.54,1004.76,89.99
17.9,67.71,1004.3,89.59
22.52,67.32,1011.4,66.2
8.85,41.06,1020.99,86.05
5.56,45.87,1006.99,96.48
16.85,49.78,1005.61,100.1
23.91,67.69,1008.28,66.71
26.12,68.94,1007.12,67.08
28.32,68.12,1011.62,46.75
18.88,65.94,1010.43,85.54
27.41,69.98,1008.51,65.49
11.95,41.48,1013.44,74.83
23.39,71.25,1005.22,93.7
15.14,41.93,1020.95,61.26
27.75,66.54,1010.21,46.37
25.32,63.77,1014.55,74.69
18.17,52.08,1001.91,100.09
25.43,69.13,1002.2,86.44
12.58,39.72,1017.85,57.74
9.7,37.14,1012.79,75.2
21.61,41.54,1014.5,75.62
16.43,41.79,1005.47,76.89
8.11,42.18,1014.82,93.09
31.05,69.13,1000.38,58.49
16.76,48.14,1012.92,65.74
15.77,41.79,1007.96,80.69
25.35,66.56,1008.75,66.88
26.07,69.23,1013.32,54.03
32.84,68.14,1003.59,43.88
26.25,52.09,1013.2,53.12
23.37,65.46,1016.25,48.64
13.86,41.78,1010.75,57.9
25.72,49.82,1016.19,60.1
17.47,43.56,1014.15,54.71
30.4,71.97,1008.42,76.28
28.81,69.23,1013.14,39.18
7.66,41.92,1031.96,82.48
27.4,69.13,1001.4,82.47
12.68,45.0,1022.54,77.19
7.98,43.52,1022.45,97.68
20.29,65.27,1013.17,74.94
25.14,73.67,1006.94,88.51
11.68,40.55,1017.31,99.82
22.49,45.61,1013.1,75.69
25.66,71.77,1006.76,84.76
25.95,69.51,1009.36,66.82
16.13,43.48,1014.41,50.05
25.45,57.32,1011.7,47.09
24.62,72.43,1007.97,84.36
17.4,44.58,1018.9,60.58
19.73,56.65,1020.7,69.49
14.76,39.64,1010.37,81.99
22.75,58.79,1011.44,84.47
19.69,56.65,1020.72,70.86
27.71,70.32,1008.63,64.05
22.88,71.73,1010.11,86.96
26.55,60.23,1009.88,79.54
28.45,69.23,1013.07,39.46
16.16,41.79,1007.53,76.21
21.54,69.48,1011.04,80.48
26.8,72.58,1008.94,78.24
28.07,64.09,1005.41,64.09
24.49,70.79,1005.51,88.65
12.45,37.92,1008.03,61.87
11.73,40.64,1020.68,96.98
19.72,47.03,1012.1,90.36
15.54,41.96,1011.78,97.46
19.41,67.32,1012.34,78.8
12.26,43.48,1016.41,72.95
20.77,52.05,1012.22,45.61
17.12,68.28,1003.56,94.29
28.86,67.9,1006.29,57.19
7.0,38.08,1020.27,77.67
15.21,52.75,1024.32,61.11
23.58,70.04,1010.95,76.32
12.27,49.83,1007.75,92.02
29.08,70.83,1007.98,51.95
10.23,41.46,1020.45,84.95
26.65,66.48,1005.7,65.09
7.78,39.18,1024.62,85.15
9.96,41.55,1002.59,65.86
24.82,66.54,1010.0,60.36
23.99,68.12,1012.92,70.68
20.52,43.79,1015.9,68.1
19.55,56.53,1020.2,78.1
28.02,71.77,1006.5,72.41
14.79,39.52,1017.95,71.97
13.31,40.03,1017.73,84.48
25.2,63.76,1009.78,64.96
28.28,69.48,1008.56,61.3
13.89,44.84,1023.66,92.97
25.15,57.32,1012.41,41.84
30.2,71.85,1008.25,59.1
12.52,71.14,1019.49,76.11
26.88,60.96,1012.1,57.9
24.73,74.22,1010.15,79.83
28.73,68.24,1008.31,56.85
22.38,71.85,1009.56,74.91
8.95,36.18,1014.08,76.94
25.06,78.92,1010.74,90.7
14.36,40.0,1016.16,68.79
8.39,52.72,1026.06,86.76
25.44,75.23,1010.71,66.44
24.75,69.45,1013.97,53.49
19.35,39.39,1013.91,61.53
23.84,49.21,1013.35,45.4
7.98,39.61,1018.57,77.04
26.13,57.32,1012.27,45.78
20.98,60.07,1016.26,67.18
23.76,70.32,1012.13,78.84
22.47,48.6,1002.33,63.23
22.79,71.77,1005.75,90.91
28.78,64.96,999.75,56.43
27.58,66.48,1004.82,51.23
23.9,61.47,1009.01,81.05
22.12,69.71,1009.7,90.22
27.03,71.14,1010.33,66.25
11.06,40.64,1021.47,96.16
11.92,40.62,1016.66,55.25
2.58,39.42,1028.68,69.03
8.88,36.3,1015.27,56.96
12.43,40.27,1007.08,61.56
12.09,38.25,1013.61,81.28
24.73,69.94,1006.09,59.15
25.74,68.94,1007.7,67.56
24.27,60.37,1005.13,77.16
26.38,71.73,1010.04,69.45
23.09,69.71,1009.75,91.35
24.04,68.94,1007.62,69.11
28.55,66.51,1015.46,34.04
11.51,41.06,1021.3,78.11
15.04,38.01,1022.46,78.29
11.68,39.22,1017.9,57.95
21.04,45.09,1014.19,40.62
13.33,38.47,1015.42,58.27
7.41,40.81,1026.15,88.96
18.95,65.48,1018.17,71.85
31.16,67.45,1014.69,32.25
21.18,70.02,1010.27,96.46
22.24,60.07,1015.93,62.25
27.55,68.08,1011.42,60.71
25.54,60.37,1006.49,71.54
23.51,57.32,1012.55,53.6
26.18,69.84,1005.13,72.89
14.73,54.3,1016.75,67.13
20.36,65.27,1011.73,70.8
16.62,54.3,1017.99,63.76
35.03,68.27,1006.55,43.82
6.76,36.25,1028.31,91.16
30.01,69.13,1010.11,62.42
16.02,44.9,1009.3,82.62
19.39,68.61,1011.09,96.51
27.54,68.27,1008.12,56.42
26.29,68.24,1010.71,76.95
32.67,67.83,1007.81,42.16
10.02,52.75,1021.93,73.68
24.32,71.14,1011.71,71.65
18.11,43.43,1008.65,73.3
10.16,40.8,1028.13,86.39
25.6,63.76,1010.18,67.43
12.31,44.78,1011.15,77.34
14.85,58.59,1014.04,89.85
25.24,67.45,1013.56,50.91
24.6,49.3,1003.72,72.26
20.28,63.86,1016.04,74.66
6.25,39.48,1004.82,52.71
22.8,69.23,1011.8,76.95
27.96,68.51,1007.26,63.21
23.91,50.23,1017.25,68.57
18.85,48.06,1012.52,67.88
13.97,38.47,1015.15,55.28
23.45,70.04,1010.99,79.2
15.63,41.79,1006.7,78.28
23.54,41.1,1002.05,38.05
22.03,64.69,1007.21,75.75
27.73,67.69,1007.47,59.42
19.99,65.94,1012.28,75.42
25.17,68.08,1012.83,60.87
21.59,61.87,1011.18,57.21
29.39,71.14,1010.97,53.88
27.11,66.49,1013.71,39.28
18.42,63.94,1020.47,74.47
10.29,41.46,1020.84,89.03
12.31,40.64,1020.71,94.6
24.21,71.77,1004.52,84.96
32.63,69.89,1013.85,41.66
18.63,61.27,1019.69,73.67
23.32,69.23,1011.75,75.59
24.88,63.31,1014.23,55.76
24.65,52.36,1014.76,66.63
22.08,41.54,1014.21,73.73
21.96,59.8,1016.72,72.6
14.51,53.82,1016.46,62.75
32.16,68.14,1004.86,37.77
23.22,66.56,1002.47,85.39
27.14,70.32,1007.08,73.08
13.78,45.51,1015.56,69.92
32.88,72.29,1008.5,62.74
26.27,71.98,1005.72,86.15
24.26,67.69,1008.48,66.74
26.61,72.43,1007.71,75.82
19.2,61.27,1020.02,65.53
28.18,66.56,1005.69,65.67
14.38,44.78,1010.8,66.58
21.85,58.33,1013.03,66.39
24.79,67.83,1009.32,61.46
25.61,52.36,1014.1,62.9
23.87,50.39,1012.96,76.05
28.33,68.14,1004.63,71.21
27.53,70.32,1007.75,49.31
17.69,44.34,1019.31,61.12
23.86,66.54,1005.23,90.89
23.23,71.77,1005.01,88.1
29.25,69.98,1010.74,57.42
18.5,47.03,1013.97,93.6
24.44,69.13,1011.1,87.62
4.96,45.87,1007.32,98.78
27.98,71.98,1005.58,81.0
14.68,58.2,1018.5,83.3
25.47,60.75,1007.27,65.91
27.21,64.05,1010.08,76.69
22.4,58.12,1015.24,78.03
25.68,68.27,1008.05,68.48
14.93,39.16,1007.25,72.35
25.51,67.69,1004.53,80.03
12.34,40.62,1016.28,53.6
24.26,69.71,1008.98,81.58
15.83,52.75,1024.3,58.34
24.74,69.13,1010.69,90.08
25.6,71.73,1010.15,68.99
12.43,43.22,1008.93,77.42
25.65,69.45,1013.95,50.42
18.92,62.26,1012.05,85.99
31.73,74.67,1016.38,44.51
21.36,45.61,1013.43,83.64
27.36,48.6,1003.18,54.93
4.99,39.04,1020.45,78.89
13.06,41.78,1012.3,55.31
28.46,49.16,1004.61,38.1
13.4,41.78,1010.2,64.57
24.93,47.01,1015.12,64.8
22.42,71.77,1005.5,90.62
9.72,43.41,1016.25,76.39
15.68,39.16,1006.09,75.62
13.26,41.78,1009.77,61.69
28.36,68.08,1013.34,42.82
14.46,44.78,1007.64,67.03
14.02,41.78,1011.26,48.62
21.08,52.05,1012.28,45.25
28.76,69.48,1008.62,55.86
30.27,70.32,1007.93,51.61
14.96,43.02,1012.77,42.93
27.02,71.77,1006.38,72.1
25.66,77.54,1008.22,78.42
28.46,73.67,1005.67,71.21
23.07,57.5,1015.7,75.47
30.99,68.51,1008.0,71.35
24.57,49.82,1016.82,65.25
9.43,37.14,1013.03,74.99
29.05,68.24,1007.88,42.67
14.46,53.82,1016.55,68.11
30.96,71.77,1006.26,52.76
25.07,56.85,1011.25,51.99
14.38,40.71,1023.46,66.12
15.11,43.13,1014.99,46.91
31.85,69.04,1008.35,46.09
17.98,39.63,1005.42,82.12
19.46,47.03,1013.9,88.86
27.26,73.18,1012.58,74.83
25.44,66.54,1011.9,56.76
15.66,43.99,1021.18,88.62
6.3,41.14,1027.45,86.11
27.24,69.13,1009.28,70.85
28.18,71.14,1011.56,48.03
26.62,72.43,1006.79,82.74
24.81,59.43,1009.42,54.64
24.44,69.84,1005.34,80.37
4.93,38.44,1015.65,71.47
15.39,39.31,1008.78,66.67
29.47,65.51,1014.71,58.28
16.34,41.48,1015.92,48.24
7.61,43.22,1014.8,86.92
15.31,41.35,1005.09,95.25
26.17,59.92,1010.01,73.75
8.85,40.43,1025.68,80.42
24.03,66.54,1012.19,69.15
18.19,66.54,1012.9,86.05
25.44,65.06,1013.82,55.72
22.89,73.11,1006.66,73.11
29.08,66.54,1004.67,64.5
14.1,39.16,1008.19,74.05
5.5,39.04,1021.46,78.91
27.1,73.21,1002.97,89.68
32.95,67.9,1005.88,45.15
9.19,40.62,1017.78,68.91
14.7,48.6,1006.91,85.65
11.48,37.5,1014.38,69.75
11.73,37.92,1008.02,72.68
29.5,71.14,1011.27,52.81
22.56,47.43,1006.72,54.82
18.76,44.71,1015.15,30.83
21.87,69.45,1014.04,71.19
17.95,59.15,1012.73,84.27
24.14,41.1,1002.1,38.49
29.73,73.06,1010.27,84.84
21.11,69.94,1004.37,84.26
27.62,71.14,1011.6,52.8
26.95,70.79,1004.09,75.35
27.25,69.98,1008.55,59.55
19.8,67.71,1005.58,69.65
22.97,72.24,1011.15,95.85
8.24,39.61,1017.99,78.42
24.28,71.98,1006.34,90.45
23.87,63.94,1019.02,44.28
9.39,41.79,1021.6,50.09
27.97,69.48,1010.4,57.24
27.13,69.45,1013.9,51.16
10.38,40.71,1025.27,80.87
25.28,72.39,1002.28,89.43
24.59,72.24,1011.42,81.5
16.36,43.99,1021.34,85.13
14.6,53.82,1016.28,64.83
28.56,69.51,1012.45,46.59
8.64,39.69,1001.57,98.27
16.07,65.46,1013.88,87.11
21.39,58.05,1013.03,86.44
24.32,65.48,1017.55,59.02
10.6,41.46,1021.23,89.02
18.56,67.71,1004.77,85.28
20.54,49.15,1021.02,56.0
15.59,52.05,1013.67,78.55
26.13,71.25,999.8,88.47
19.44,60.07,1014.8,69.06
17.82,56.89,1014.24,77.73
24.47,58.05,1011.27,71.7
32.56,68.14,1004.02,35.04
26.3,59.07,1007.84,78.32
22.68,70.47,1010.86,82.8
10.33,40.62,1017.41,64.22
29.09,67.07,1005.99,41.39
24.26,68.14,1005.09,59.49
10.55,41.55,1005.02,63.24
28.11,69.84,1004.68,67.08
13.85,48.06,1011.13,75.2
25.12,71.58,1010.18,87.5
25.64,68.14,1005.48,56.11
15.35,41.79,1008.38,81.13
13.92,43.41,1015.12,61.64
11.92,40.62,1015.91,55.4
18.84,61.27,1019.64,71.95
20.32,67.71,1007.42,63.71
29.23,74.22,1008.49,57.88
21.96,69.94,1011.09,80.27
11.68,40.23,1018.49,83.43
15.85,46.18,1013.14,97.8
28.6,61.86,1011.86,62.13
27.57,69.84,1004.91,68.37
29.3,69.48,1010.1,53.69
29.75,70.32,1007.35,55.8
30.04,68.08,1011.04,51.01
12.41,37.92,1008.09,65.23
22.35,57.76,1017.92,68.18
25.59,62.39,1006.37,74.06
12.15,71.14,1019.56,86.06
11.09,40.43,1025.47,74.97
20.06,56.53,1020.38,75.16
26.17,48.92,1009.87,34.43
26.04,68.08,1010.82,75.58
23.39,61.87,1010.35,48.91
9.51,39.22,1015.3,72.41
27.49,71.94,1008.25,68.29
18.86,46.48,1007.28,78.47
29.3,67.69,1007.17,55.5
23.32,66.48,1003.92,72.25
19.15,39.72,1001.49,58.62
24.07,73.46,1006.61,73.46
27.37,69.23,1013.25,48.02
22.97,42.48,1012.84,64.71
26.3,69.05,1005.37,41.7
10.3,41.79,1021.09,49.39
14.66,47.83,1006.15,91.98
18.42,60.1,1009.77,86.75
25.71,71.14,1010.02,66.39
17.12,48.6,1007.38,79.15
30.51,70.79,1004.55,56.05
26.86,71.14,1007.11,76.61
26.41,68.24,1010.6,77.79
31.67,69.89,1013.88,39.33
21.91,70.32,1009.17,90.57
28.59,69.84,1003.79,67.31
8.11,41.92,1029.61,91.92
1.81,39.42,1026.92,76.97
24.26,42.8,1013.72,61.62
25.63,56.85,1012.68,49.7
16.06,47.45,1009.97,88.09
27.43,56.85,1011.86,36.76
30.15,70.32,1007.58,54.14
28.44,69.84,1003.25,68.24
19.29,67.71,1007.94,63.71
7.4,41.04,1024.44,90.9
9.79,39.69,1002.36,93.86
16.48,68.28,1004.27,99.89
19.76,48.92,1010.48,46.57
30.03,67.9,1006.22,52.61
23.64,63.31,1014.5,61.83
21.74,70.32,1011.88,85.95
25.1,71.77,1004.34,82.8
23.92,61.87,1009.63,54.16
26.14,71.98,1005.98,82.45
25.42,68.08,1011.2,76.58
10.18,40.81,1015.79,81.42
17.74,58.33,1013.55,81.8
20.66,41.54,1014.68,79.7
12.2,39.72,1018.07,54.83
21.73,69.05,1001.31,86.64
15.91,71.14,1019.7,72.65
13.27,40.27,1006.1,40.04
26.86,71.32,1007.38,81.14
31.2,68.24,1005.71,34.84
17.67,45.09,1014.26,51.92
19.2,58.71,1009.8,84.62
28.53,69.84,1004.46,68.03
18.21,41.23,993.11,62.29
26.22,67.45,1013.7,44.04
22.1,65.94,1009.79,67.57
25.84,67.83,1009.26,59.55
23.95,66.48,1003.55,73.68
27.22,66.49,1013.45,42.41
16.05,41.96,1011.82,96.05
19.28,65.46,1013.77,64.24
11.87,40.55,1019.06,94.11
25.33,71.32,1007.05,85.31
14.08,43.41,1015.59,54.15
23.66,62.08,1022.42,64.13
23.19,48.6,1002.38,61.19
31.46,70.79,1003.54,59.51
25.23,66.44,1011.37,51.3
27.2,65.18,1011.47,47.14
28.61,69.84,1004.24,67.74
22.26,70.47,1008.32,84.22
14.1,42.18,1015.05,78.25
28.0,69.05,1000.82,65.24
13.95,38.73,1003.87,83.94
22.83,65.18,1012.24,79.74
13.68,45.08,1024.91,85.26
13.56,40.8,1024.8,63.6
27.01,71.25,1000.46,87.95
20.89,67.71,1006.12,59.12
15.75,36.99,1007.67,93.8
20.59,42.04,1009.78,62.77
20.21,59.14,1016.0,70.38
20.77,69.51,1012.96,62.89
23.15,66.48,1003.71,76.0
29.61,67.07,1005.91,39.28
25.86,59.07,1008.59,81.28
31.01,67.83,1007.95,43.57
27.46,68.08,1013.06,46.49
12.05,49.83,1008.54,95.11
14.52,44.84,1023.51,88.51
28.83,64.96,1000.05,63.57
11.42,40.43,1025.5,75.85
8.77,42.49,1010.7,86.78
28.07,70.32,1007.17,67.02
20.02,67.32,1012.05,76.34
26.45,69.13,1001.53,89.64
12.74,44.03,1007.62,97.64
23.25,72.99,1009.17,89.85
23.31,60.37,1005.17,82.75
26.13,79.74,1005.61,90.27
24.7,50.23,1016.23,62.03
28.35,70.32,1009.22,47.13
16.15,41.85,1016.54,81.58
26.76,71.94,1008.81,64.62
27.46,67.69,1004.7,70.15
20.83,67.32,1011.76,73.11
20.99,67.07,1005.17,82.41
18.77,49.21,1012.2,58.69
12.88,44.71,1018.73,51.95
27.75,66.51,1015.42,39.0
22.78,71.77,1005.26,89.23
13.74,45.08,1024.97,84.79
18.53,63.91,1010.26,97.8
22.07,69.94,1011.18,80.86
22.86,47.43,1009.75,61.54
22.31,70.32,1009.22,89.53
9.41,40.43,1025.68,79.49
11.69,39.22,1017.05,55.51
24.44,52.84,1006.39,49.05
30.25,68.24,1006.58,31.9
25.12,77.95,1009.26,82.95
18.09,48.92,1010.6,52.11
27.21,66.49,1013.57,40.11
26.12,68.51,1013.06,68.96
21.03,44.78,1007.99,36.82
13.94,38.47,1015.03,53.9
27.17,67.45,1015.67,49.03
21.31,69.05,1002.46,73.42
15.86,43.02,1012.18,40.33
28.81,64.96,1000.46,68.05
29.67,71.98,1005.16,67.75
26.28,68.14,1005.61,53.17
23.66,69.51,1012.9,52.59
17.62,43.69,1016.49,67.92
10.91,37.92,1008.66,66.53
8.75,36.3,1015.61,57.53
28.28,61.86,1012.07,64.49
12.51,49.83,1008.61,94.27
9.04,40.11,1023.3,76.32
27.0,60.96,1012.36,58.97
20.76,69.05,1001.89,77.86
23.97,64.05,1012.23,90.18
28.83,72.43,1006.69,67.04
26.9,66.48,1004.47,54.71
13.17,38.91,1016.55,74.47
9.47,41.4,1026.49,87.9
30.02,73.5,1010.52,44.91
20.06,52.84,1004.21,82.12
9.53,40.62,1015.57,75.49
14.72,43.34,1013.07,85.61
19.73,69.51,1013.14,61.84
22.86,66.48,1003.77,71.22
24.58,56.9,1007.08,68.24
24.26,66.44,1011.33,55.32
10.64,39.61,1018.33,66.81
21.03,67.45,1015.01,68.59
24.49,65.46,1015.77,44.95
26.25,66.56,1008.29,60.65
28.25,71.77,1006.36,67.03
23.55,61.87,1009.65,54.83
23.27,64.69,1006.84,70.53
24.93,69.05,1001.02,85.14
23.25,71.29,1008.05,71.36
31.25,69.51,1010.25,36.83
29.53,70.79,1003.7,60.89
25.38,71.73,1009.97,72.6
24.48,50.23,1017.03,66.89
6.13,39.48,1005.17,53.5
18.74,45.09,1014.24,41.54
14.1,44.92,1023.95,89.5
18.18,67.71,1004.5,87.26
23.5,50.23,1017.51,75.15
7.82,38.91,1015.58,90.11
27.71,69.13,1001.63,51.45
21.47,60.93,1006.46,87.83
22.95,70.98,1005.36,93.76
27.55,63.13,1012.92,71.29
9.51,40.46,1018.84,70.12
21.28,70.32,1011.55,88.05
30.55,71.06,1009.33,73.38
24.18,66.48,1004.0,64.86
20.55,65.46,1013.87,58.09
16.59,41.79,1006.67,73.9
21.09,46.63,1013.03,74.8
22.45,41.54,1012.69,70.89
18.39,67.71,1003.77,92.48
13.16,43.71,1024.44,85.68
19.83,63.94,1019.81,75.05
26.61,69.13,1002.05,51.97
27.78,72.43,1006.72,74.53
24.78,66.49,1010.55,68.12
26.82,64.96,999.72,63.55
26.17,66.54,1002.23,75.6
25.24,57.17,1010.44,74.0
7.53,43.65,1018.58,64.85
10.16,41.62,1013.15,94.3
22.37,50.78,1008.84,82.06
25.31,49.82,1014.62,62.15
23.99,67.69,1007.9,78.57
26.02,70.79,1004.21,79.12
18.86,42.18,1001.16,98.58
26.06,54.5,1015.52,67.12
26.54,71.14,1007.52,72.04
20.54,69.05,1001.6,79.62
25.79,75.6,1017.46,75.63
25.24,66.54,1002.07,81.22
33.2,70.8,1008.75,59.41
26.21,70.32,1007.0,78.29
25.3,71.58,1010.18,87.36
26.84,71.94,1006.6,79.12
25.45,67.83,1009.47,57.97
22.78,49.16,1002.29,64.28
24.93,47.01,1014.28,66.04
29.12,73.06,1009.98,80.21
13.02,40.1,1014.43,87.32
28.9,71.94,1007.29,64.77
22.93,58.2,1017.75,54.09
16.07,47.83,1006.99,86.49
18.58,44.6,1016.61,48.15
15.63,44.9,1009.38,82.8
11.36,41.48,1012.8,76.16
26.35,49.5,1012.67,41.34
23.56,71.85,1009.67,74.78
25.35,74.33,1015.29,77.84
26.09,70.4,1007.41,85.37
25.14,67.32,1013.96,41.78
16.5,49.39,1018.35,93.42
19.18,65.06,1015.99,77.06
15.42,37.85,1009.89,85.8
17.95,49.21,1012.05,59.44
30.61,67.69,1004.97,47.46
21.17,52.3,1009.67,88.88
29.64,69.51,1012.13,44.65
16.72,44.78,1007.75,56.79
31.18,77.95,1014.89,65.62
23.59,47.43,1006.64,48.92
23.28,48.92,1010.23,41.55
17.36,41.23,998.08,63.46
9.3,43.14,1010.99,88.12
17.75,42.24,1016.86,61.52
20.8,69.45,1013.7,82.48
21.4,74.93,1014.58,80.85
17.37,41.23,998.79,68.44
12.99,44.0,1025.22,90.27
12.54,41.62,1010.86,83.42
31.68,68.24,1005.29,37.34
32.4,68.14,1004.44,34.53
16.48,48.92,1011.84,64.16
19.15,44.34,1019.54,48.09
21.59,66.54,1004.88,90.54
29.01,66.56,1006.44,57.62
15.78,41.48,1015.55,52.17
21.25,67.71,1006.9,55.76
14.28,44.84,1024.84,79.09
25.82,61.08,1013.64,66.4
18.56,42.18,1001.46,99.59
24.82,66.48,1006.4,70.21
22.7,63.56,1014.32,71.76
11.49,39.22,1016.35,53.11
24.78,50.16,1004.56,70.22
24.98,71.98,1006.59,90.61
27.05,75.33,1003.88,82.94
26.02,59.57,1011.16,76.93
29.42,56.9,1006.51,53.6
29.19,70.32,1008.28,55.42
26.18,68.08,1012.92,55.7
25.01,66.56,1004.55,82.46
31.21,66.44,1008.57,65.76
26.69,79.74,1008.29,73.79
21.1,49.16,1006.76,86.08
18.58,64.45,1009.68,67.57
24.49,49.82,1017.09,64.02
27.46,66.54,1002.39,67.09
26.71,77.95,1012.13,77.5
24.19,50.23,1015.73,59.77
12.72,44.9,1007.6,71.8
22.88,69.45,1014.02,65.13
22.28,58.12,1014.54,83.27
30.71,68.24,1006.15,34.15
28.31,70.32,1007.88,47.0
9.81,71.14,1019.43,87.93
16.84,56.03,1020.25,70.37
22.11,59.8,1016.74,73.9
28.15,71.94,1006.73,68.21
25.64,47.01,1014.81,62.29
27.06,70.47,1007.0,72.37
23.19,67.07,1005.67,65.19
11.06,37.92,1008.76,67.32
6.06,43.65,1014.36,83.94
24.43,65.27,1013.25,55.4
24.22,71.14,1009.38,64.53
34.43,68.51,1010.17,34.09
28.74,70.32,1008.15,45.99
16.91,43.96,1013.32,79.87
14.84,71.14,1019.61,66.78
31.98,64.05,1010.49,58.01
25.73,66.54,1010.07,55.97
26.31,66.48,1005.93,63.9
13.77,42.86,1030.72,77.3
8.35,40.46,1019.23,73.26
30.36,69.04,1009.6,58.73
18.18,61.87,1008.64,66.28
18.6,58.71,1009.8,86.42
23.48,70.79,1006.7,88.57
24.6,57.32,1012.48,45.14
21.47,65.61,1015.92,76.22
3.4,39.64,1011.1,83.43
25.06,52.36,1014.7,67.98
11.43,44.78,1013.43,82.45
28.88,66.56,1006.26,59.15
20.35,67.71,1005.85,63.97
15.62,58.59,1013.91,97.6
23.84,68.94,1007.45,71.35
10.84,40.62,1015.53,60.9
24.31,66.49,1011.38,54.35
6.69,43.65,1020.14,69.55
17.31,44.71,1017.43,35.4
28.3,64.33,1011.23,68.88
24.57,49.5,1014.22,56.31
4.97,42.85,1014.02,88.78
14.8,44.92,1024.06,91.67
9.27,38.56,1017.69,62.49
23.86,73.5,1011.34,87.32
25.59,72.43,1007.88,82.98
27.52,66.48,1004.99,52.54
24.4,71.14,1009.7,59.26
10.22,38.18,1018.01,70.7
9.43,41.4,1028.42,84.92
27.62,68.27,1008.04,63.04
15.84,41.66,1009.69,62.81
24.41,69.48,1008.34,76.13
25.52,63.94,1017.81,41.54
11.52,40.8,1024.31,73.49
9.94,40.46,1018.9,68.51
16.45,41.48,1016.64,45.21
22.92,63.94,1019.28,42.69
25.64,68.08,1011.06,71.06
11.61,52.75,1020.94,77.56
22.83,58.62,1017.82,69.76
18.94,46.93,1010.22,75.45
24.71,61.9,1013.78,85.82
16.69,44.78,1010.41,58.18
21.37,81.56,1006.57,81.56
14.56,47.45,1009.52,91.14
12.61,43.22,1013.41,78.94
24.34,48.78,1018.0,73.44
24.94,74.33,1014.3,75.34
17.82,65.48,1019.64,86.6
14.32,44.6,1013.85,68.13
15.01,43.56,1014.65,61.82
13.92,41.16,1000.98,83.89
25.13,59.44,1012.38,77.92
25.82,66.49,1013.2,60.32
22.56,48.92,1010.7,51.63
21.82,50.66,1013.74,73.6
14.8,44.21,1021.59,89.24
18.34,45.64,1019.05,82.53
16.46,48.6,1006.08,89.0
14.04,44.21,1021.93,86.12
24.62,70.47,1010.55,72.71
24.91,57.17,1010.88,72.97
9.38,40.46,1019.29,75.77
26.2,74.67,1016.69,84.38
11.44,40.55,1023.37,88.43
20.45,69.45,1012.53,91.81
24.8,50.23,1016.62,63.13
21.14,67.71,1006.38,56.78
27.16,59.87,1011.78,58.84
18.92,67.71,1008.19,64.53
25.54,70.47,1009.28,73.5
21.19,67.71,1006.65,56.28
13.41,45.0,1022.31,76.29
26.82,69.23,1013.28,50.86
20.3,67.32,1013.49,80.9
11.89,40.64,1021.29,97.16
11.56,40.43,1025.48,74.75
21.46,74.87,1009.23,86.58
9.05,36.3,1027.44,74.85
23.63,60.93,1006.41,83.06
17.8,62.26,1011.81,89.81
23.45,69.05,1003.03,66.41
20.9,67.71,1007.16,59.02
16.05,65.46,1013.92,87.99
16.69,53.82,1015.39,63.62
10.94,39.69,1004.5,86.29
17.68,39.08,1002.77,74.24
14.27,41.48,1014.83,62.7
24.59,71.94,1006.89,88.52
28.57,69.84,1003.57,66.55
21.83,41.1,1001.91,41.79
22.74,61.02,1009.56,79.41
22.59,65.06,1014.36,62.44
